Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,comment,sentiment
2872,2872,2872,banyak di tolak banyak yg sakit hati dengan twet lama ada pula dari suporter yg merasa dihina dan ternyata didapur pun kurang ngebulyg dipertanyakan nanti kalo menanguntung nye untuk kali ini gue belom tau bahkan gamau tau jadi hanya menikmati berita yg ada dan perang netizen di kolom komentar,netral
2873,2873,2873,sebagai orang awam sy jg punya prinsip mirip dg mas pram di mana jokowi memihak kita hrs memilih lawannya sy tetap bangga memilih pasangan ganjarmahfud krn sy tdk rela mendukung orang yg merusak demokrasi dan nilai keadaban,netral
2874,2874,2874,dukung vicky  wendy untuk pemalang,netral
2875,2875,2875,edassss jokowi musuh bersama ,netral
2876,2876,2876,kalau pak wowo sdh memohon2 dan kalau hasilnya kalah apa ga kelimpungan itu pimpinan parcok bakalan ada mutasi besar2an ,netral
2877,2877,2877,weleh luthfi gigi nha copot lagi debat kaya pelawak aja,netral
2878,2878,2878,hari br we sejam tempo ceritagila hampir 70rb yg nonton keren pencerahannya tempo keren tempo terbaik,netral
2879,2879,2879,tempo bahas dong tukin dosen yg belum terbayarkan sejak 2020,netral
2880,2880,2880,pramahlhamdulillah,netral
2881,2881,2881,mantan yg haus kekuasaan,netral
2882,2882,2882,ayo jakarta coblos pramjateng coblos perkasa,netral
2883,2883,2883,si mulyono pusing pdip x anies x ahok,netral
2884,2884,2884,kembali ke tni maju majulah menang tentara rakyat dan pembela negara bangsa,netral
2885,2885,2885,pada tersandra ya  kok pada takut pemimpin partaiharusnya kasus ya dibalas bongkar kasus gak usah takut,netral
2886,2886,2886,hebat tim bocor alusmemang bener mantan adalah mauthayyooo warga jakarta pilih pram n ranohayyooo warga jateng pilih andika n henditetapkan pilihan singkirkan mantan,netral
2887,2887,2887,waaahgawat klo polisi  sudah main politik praktis harusnya aparat polisi netralpa prabowo dan kapolri harusnya bertindak tegas dooonk,positif
2888,2888,2888,media pdi ,netral
2889,2889,2889,saya pribadi tidak akan memilih calon yg diendorse oleh mulyono di daerah saya selain itu dilihat dari prestasinya calon yg satunya juauuuuuuh banget berprestasinya jadi saya dengan sukarela memilih beliau,netral
2890,2890,2890,mantan presiden jokowi sdh tdk laku lagikarena karena,netral
2891,2891,2891,tenggelamkan yg didukung mulyono si perusak demokrasi,netral
2892,2892,2892,sbg warga jatengsaya pilih andika  hendi ,netral
2893,2893,2893,sebaiknya warga jakarta jgn terpancing drama rk vs pa utk mendapat simpati dr warga dki dgn narasi yg dibuat bersama megawatiplongooligarkijangan mau kita kembali dibodohi dan disesatkan  seperti 2014,netral
2894,2894,2894,seperti nya istilah parpol lebih kena deh dari pada parcok,netral
2895,2895,2895,ridwan kamil calon yg tau enaknya saja pemimpin tidak siap untuk bekerja buat warga jakarta prediksi sy benar knpa jokowi turun krna dia msih punya ambisi buat kepentingan anaknya 2029,netral
2896,2896,2896,parcokmau di bilang oknum tapi kok hampir semuasangat menjijikan,netral
2897,2897,2897,lawan jokowi dukung pak andika mas hendi dan mas pram dan bang doel,netral
2898,2898,2898,ini lh realita politik di indonesia betul keraskalau gak ada orang dlm sama sumber logistik gak usah nyalon lh percuma,netral
2899,2899,2899,bocor alus canggih banget sih infomasi intelejennya ring 1 wikileaks indonesia ,netral
2900,2900,2900,dari smua ulasan semoga  pram an rano juaranyatinggalkan rk,netral
2901,2901,2901,ini orangklo d sebut trs namax kyk jimat dn klo g di sebut ngjelimet bingungbingung,netral
2902,2902,2902,andhika  ranorano  andhikaalternative ciamik 2029,netral
2903,2903,2903,kalau p anies di dukung pdip beliau akan kehilangan pendukungnya dari para ulama dan umat islam,netral
2904,2904,2904,parmono jakartaandika jatengrisma jatim,netral
2905,2905,2905,seharusnya jokowi duduk manis menikmati pensiun jadi bpk bangsa mengayomi seluruh warga indonesia kalau cawe cawe jokowi memecah belah rakyat indonesia jokowi pernah berkata ke oneng ibu rike dyah pitaloka bahwa ideologis tidak penting yg penting berkuasa pantas jokowi tidak peduli bgmn ridwan kamil juga di dukung oleh fpi prabowo mengangkat haikal hasan,netral
2906,2906,2906,dijakarta jokowi sekarang sudah tidak di anggap apaapa gak ada pengaruh sama sekali  orang lebih simpati pada anis dan ahok daripada jokowi,netral
2907,2907,2907,andika andika andika,netral
2908,2908,2908,hari libur kita tdk punya presiden kata kpu,netral
2909,2909,2909,pilkada tanpa banteng sudah bukan rahasia umum karna jokowi adalah king of indonesia,netral
2910,2910,2910,kapan jokowi dan fpi bisa satu panggungkan samasama dukung rk,netral
2911,2911,2911,tugas rk hanya menjegal aniestetep pram yang jadi kuda perang jokowi,netral
2912,2912,2912,wereng coklat hama petani dan masyarakat,netral
2913,2913,2913,parcokpartai baru ya,netral
2914,2914,2914,jokowi rakus kekuasaan anak mantu sodara semua di kasih jabatan kira2 2029 gibran nyapres ga ya apakah nanti jdi rival pa wowo,netral
2915,2915,2915,di daerah manapun jgn pilih yg di dukung mulyono semoga di medan jg kalah bisa bahaya utk bangsa dan negeri ini jika ada satupun kelg mulyono,netral
2916,2916,2916,rakyat jateng akan pilih rambo drpda sambo,netral
2917,2917,2917,orang tdk sekolahan juga sdh mulai paham bahwa si mulyono bermanuver di jakarta dan jateng untuk kepentingan si fufufafa di pilpres 2029satu kata untuk tdk memilih calon yang didukung si mulyono,netral
2918,2918,2918,selalu kutunggu berita terpercaya ini,netral
2919,2919,2919,parcok  polisi,netral
2920,2920,2920,pramdul menyala andikahendi perkasa ,netral
2921,2921,2921,keluarga ini emang haus kekuasaan citra sederhana dan merakyat hanya topeng belaka dan ternyata etika prabowo lebih baik dari sang mantan maut dan sya brharap pak prabowo untuk jaga jarak dngan keluarga ini bisa2 beliau terkontaminasi,netral
2922,2922,2922,exactlymantan adalah mautbuat apa milih titipan si mantan,netral
2923,2923,2923,ngalu mulu ni tempo,netral
2924,2924,2924,saat ini pram  andika lebih logis,netral
2925,2925,2925,bener2 gila ya sampe minta 58  menang,netral
2926,2926,2926,pilihan molyono harus dikalahkan,netral
2927,2927,2927,semangat trus bocor alusbongkar cawe2,netral
2928,2928,2928,politik itu menjijikkan apapun akan di laku kan demi menang semua sama saja,netral
2929,2929,2929,mana ini pendukungnya lutfigk ada yg nonggol,netral
2930,2930,2930,jolowi elalu ingin jadi pelhatian,netral
2931,2931,2931,tempo,netral
2932,2932,2932,lawan jokowi lawan keluarganya lawan calon yang didukungnya lawan parcok merdeka,netral
2933,2933,2933,seru nih adu strategi nya,netral
2934,2934,2934,relawan rk hari ini melalui ibu2 pkk rt sedang bagi2 minyak merk tawon dan brosur2 rk kalau perlu ada buktinya untuk wilayah pondok ranggoncipayung,netral
2935,2935,2935,bahas yg di jatim dong,netral
2936,2936,2936,polisi harusnya netral  mulyono dah habissaran buat pak prabowocpt copot kapolri ini duri bagi pemerintahannya,netral
2937,2937,2937,rakyat sudah mulai cerdas jokowi sudah ditinggalkan  itu tandanya jokowi sudah tidak ada powernya lagiapalagi seandainya nanti gibran mencalonkan jadi presiden sudah pasti rakyat tidak akan memilih fufu fafarakyat pasti memilih org yg berkualitas dan rekam jejak yg baik,netral
2938,2938,2938,si samsul ingin jadi presiden di tahun 2029 beli cermin dulu saja ya,netral
2939,2939,2939,tempo csan sm pdip,netral
2940,2940,2940,memuakan muliono ini,netral
2941,2941,2941,diberi panggung kemudian di prank lagi  tega banget,netral
2942,2942,2942,hidoppppp  pramono dan rano karno  semoga allah melancarkan cita nya bisa menjabat di jkt aminnn,netral
2943,2943,2943,dukungan pak anies sangat signifikan ,netral
2944,2944,2944,hancurkan calon2 yg di cawe2 mulyono biar melek matanya kalo rakyat  dah pinter,netral
2945,2945,2945,mantu andika mantan kepala bin andika sendiri mantan panglima tni operasi senyap menghadang seragam coklat alias polisi yg beroperasi mendukung lutfi,netral
2946,2946,2946,setelah ab berhasil dibekukan pilkada di jakarta cuma pepesan kosong bikin drama yg gajelasnarasinyasoalnya tujuanya sdh tercapai psn pik2 berjalan sesuai rencanabila ab ikt pilkada dki dan menjabat sbg gubernur kembali sdh pasti psn pik2 akan ditinjau ulang seperti pulau reklamasi,netral
2947,2947,2947,si mantan yang ingin memiliki segalanyamimpi kali ahhhhh,netral
2948,2948,2948,   2   2  ,netral
2949,2949,2949,rk emang licik setelah menang dijabar  lupa ma partai yang dukung,netral
2950,2950,2950,cara mudah menghentikan manuver jokowi adalah megawati harus mau menurunkan egonya untuk bertemu dengan prabowo,netral
2951,2951,2951,kedaulatan di tangan rakyatyg memilih rakyatitu yg saya tau,netral
2952,2952,2952,belum 100 hari kualitas sang jendral makin terang benderang ,netral
2953,2953,2953,saya warga klaten siap coblos andika rambo perkasa,netral
2954,2954,2954,,netral
2955,2955,2955,seruuuutempo,netral
2956,2956,2956,klu msh pilih yg didukung wiwi mahhh keterlaluan buka mata n telinga jgn sampe dinasti merajalela parahhhhhhhhh ,netral
2957,2957,2957,parcok di 2029 pasti ikutan cawe2,netral
2958,2958,2958,siapa yang setuju pengaruh jokowi makin pudarlike nya mana,netral
2959,2959,2959,sehat2 nggeh tim bocor alus,netral
2960,2960,2960,mata2 bocor alus lebih jago kayaknya ketimbang intelnya presiden dan jokowi,netral
2961,2961,2961,ayo pdip calonkan anies dipilpres 2029sudah gua duga knpa anies dkung prmono,netral
2962,2962,2962,pantesaaan tom lembong diamputasi,netral
2963,2963,2963,jokowi matimatian untuk sumut dan jateng kalo jakarta rk ataupun pram yg menang jokowi samasama masih punya kaki tapi calon satunya agak laen kasihan warga jakarta ,netral
2964,2964,2964,emang paling seru nonton bocor alus tempo ,netral
2965,2965,2965,eaa seru nih,netral
2966,2966,2966,linghas  giras  susah ditangkap ,netral
2967,2967,2967,yg ngeriii mulyono pakai pasukan coklat dia untuk intimidasi para kades ,netral
2968,2968,2968,jangan pilih rk untuk pilgub mulyono dan buzzer,netral
2969,2969,2969,bukannya dah di antar ke solo pakai pesawat dan di kawal pesawat tempur ni mulyono ngabisin angaran aja,netral
2970,2970,2970,ajang pertarungan anies jokowi di jakarta,netral
2971,2971,2971,mantap bocor alussstetap setia dan banyak di tunggu pembaca,netral
2972,2972,2972,geli bngt dengarnya ngomong parcok sambil ketawa hanya yg tw az ini parcok,netral
2973,2973,2973,kok ya bisa2nya ya tempo jd pemberita yg subyektif dan dan krn sdh nyaman maka makin menjadi2,netral
2974,2974,2974, parcok,netral
2975,2975,2975,tega ya mulyono demi menyingkirkan anies sampai tom lembong dikorbanin,netral
2976,2976,2976,jateng milik tentarabkn  parcox,netral
2977,2977,2977,selama tidak bagi2 bansos tidak akan banyak pengaruhnya sang mantan,netral
2978,2978,2978,kim prett,netral
2979,2979,2979,sudah diduga bahwa joko sembrono itu tak perlu ideologi yang perlu kelicikan dan kengusrukan dlm politik ya itulah maka tidak perlu pandai sekolah yg pinter licik ,netral
2980,2980,2980,kata wowo duduk di podcast omon omon tapi benar terjadi ,netral
2981,2981,2981,abm asal bukan mulyono  menyala abangq ,netral
2982,2982,2982,02 mantappp,netral
2983,2983,2983,masih terus cawe cawe ternyata untuk planning 2029 demi kepentingan keluarga nya,netral
2984,2984,2984,jangan gubris lagi jokowi,netral
2985,2985,2985,ahok mulutnya diziip oleh megawati,netral
2986,2986,2986,tom lembong episode dong,netral
2987,2987,2987,hancur lagi bersama abah,netral
2988,2988,2988,jakarta pnuh kejutan yg mnang yg ga ad partai,netral
2989,2989,2989,masyarakat jateng sdh cerdas gak mau pilih paslon yg didukung raja judol,netral
2990,2990,2990,jkw sein kiri eh belok kanan dasar penipu,netral
2991,2991,2991,molyone g bs tdur nyenyak di solo,netral
2992,2992,2992,bukannya adian napitupulu bilang sesudah pak jokowi selesai pak jokowi ga ada power lagi dan bukan siapa siapa trus kenapa pdip sama bocor alus tempo sampe kebakaran jenggot gini yah kan sekarang pak jokowi sudah jadi ralyat biasa yah wajar dong mau dukung siapa kalo ga ada apa apanya lagi ngapain panik dan kebakaran jenggot sampe bikin podcast kaya gini sampe di banyak channel and gw sih liatnya lucu aja sekarang akur sama anis trus diangkat angkatangkat dech si anis padahal kemaren tau sendiri saling serang kaya gimana gw sih curiga karena pdip tau prabowo gibran bakal 2 periode dan jagoan mereka ganjar ga bisa diharapkan karena ga punya kader yg mumpuni buat gantiin ganjar buat 2029 nanti bisa jadi ini tanda tanda pdip anies buat 2029makanya dari sekarang udah mulai ngebelain anies ,netral
2993,2993,2993,politik tentang kekuasaan dan perencanaan perampokan apbnapbd junto sda,netral
2994,2994,2994,coy masa jateng milih polisi njirrrdijateng skh sendiri spanduk pak andika dibalik ma oknum jadi dari jalan warnanya putih doang xd,netral
2995,2995,2995,tumbangkan yng dudukung orang rakuuuuus,netral
2996,2996,2996,klo pmikiran org yg waras ya spt tempo ngapain milih calon pemimpin yg di endorse mntan yg tkg ngajaki uu dan sdh tdk mnjbat,netral
2997,2997,2997,klo dua putaran sesuai harapan jokowi mungkin bansos keburu turun broooo tp jw tengah walau bansos di larang turun  dr tim  lutfi dah turunkan sembako,netral
2998,2998,2998,para pemuja mulyono tolong melek jokowi sibuk kampanye lobi sana sini bukan untuk kemajuan bangsa dan kesejahteraan rakyat tapi untuk memuluskan jalan keluarganya tetap menjadi pejabat targetnya gibran presiden kaesang mentri boby gubernur next cucu2nya jg bakal didorong,netral
2999,2999,2999,parcok ,netral
3000,3000,3000,jakarta adalah maestro catur,netral
3001,3001,3001,tempe gak bisa move on dr jokowi,netral
3002,3002,3002,banyak orang pintar di nusantara ini kenapa masih mengandalkan simuliono karena simuliono maruk  rakus tenggelamkan yang di dukung simulionodi jawatengah medan  sumut dan jakarta soalnya simuliono ini lampu senya terbalik,netral
3003,3003,3003,ya itulah dasar orang jahatsampai mati pon tetap jahat siapa itu,netral
3004,3004,3004,jakarta mas pram jsteng andika  lawan yg didukung mulyono krnkepentingan keluarga dia,netral
3005,3005,3005,penghamba mulyono shock dengan pemaparan dari tempotempo memang the best,positif
3006,3006,3006,salam akal sehat,netral
3007,3007,3007,dukungan apakah menjadi  anugerah atau musibah,netral
3008,3008,3008,mantan adalah racun,netral
3009,3009,3009,hasil pelanggaran etika berat mana ngarti soal etika yg mereka ngerti gmn enak buat mereka aja bos,netral
3010,3010,3010,wehh jadi penasaran sama tim nya pak andika ,netral
3011,3011,3011,panjang umur keadilan,netral
3012,3012,3012,miturut sy kl dua  x keburu bansos turun brooooo gua tau polotik mulyono,netral
3013,3013,3013,tempo membawa informasi yang paling valid,netral
3014,3014,3014,saya percaya visi misi dan keikhlasannya bu risma,netral
3015,3015,3015,dengan tidak memilih siapa pun paslon yang di endors  klan si mul di seluruh wilayah negeri ini dkj jateng  jatim sumut dan mana pun sedikit banyak kita sudah memperbaiki kerusakan di negeri ini untuk masa depan yang lebih penuh harapan sepakat dengan sikap tempo please untuk semua pejabat terutama presiden please jangan mendukung paslon mana pun meski itu dari partai bapak come on pak berikan udara yang kondusif untuk demokrasi berjalan waras,netral
3016,3016,3016,undang bung rocky gerung,netral
3017,3017,3017,chica cantiiiik fokus antingnya semenyala mas pram bang dul,netral
3018,3018,3018,yg di cari bpk itu apa yaabukan nya sudah dpt segalanya ,netral
3019,3019,3019,prabowo sangat ksatria menang  atau kalah dia tetap punya jiwa patriotisme yang tinggi,netral
3020,3020,3020,ajang laga ramerame gebukin jokowi ,netral
3021,3021,3021,insyaallah rk  suswono menang tanpa embel embel mulyono mulyono membawa nilai negatif buat rk justru pramono antek jokowi,netral
3022,3022,3022,heran kok partai masih mau diatur atur oleh raja jawa mulyono yg sudah pensiunmulyono pensiunan rasa presidenapa karena mereka takut dikasuskan,netral
3023,3023,3023,,netral
3024,3024,3024,yg baju merahh istri q tercinta semngat ya ndaa,netral
3025,3025,3025,bahasa coklat dan hijau sama seperti bu conny,netral
3026,3026,3026,mamam mantan,netral
3027,3027,3027,salut dgn podcast2 yg menyuarakan konspirasi jokowi cs tempo bocor alus akbar faisal rg ds dll sehingga banyak rakyat yg buta hati mulai pelan2 tercerahkan,netral
3028,3028,3028,rakyat masih sangat cinta tni dan mendukung penuh jenderal andika perkass,netral
3029,3029,3029,bocah ngarit ikut dukung andika hendi,netral
3030,3030,3030,terus bocorkan rencana jahat mereka  merdeka berdemokrasi,netral
3031,3031,3031,gw plg suka komentar si erwan di 1421   adduuuhhh fufufafaaaa ,netral
3032,3032,3032,mantap tempo suarakan trus kebenaran,netral
3033,3033,3033,pokoknya tumbangkan yg di usung jokowi kalau tdk negara akan makin hancur,netral
3034,3034,3034,andika yees  ojo milih fukungan  jokowi yg rakus  tengoklah kebelakang,netral
